1.00000 -0.00000 0.00000 0.00000 0.33030 -0.21219 0.35094 0.09405 0.06267 -0.00000 0.11645 0.06723 0.00784 -0.00555 0.01837 0.01837 0.00245 0.00000 0.00455 0.00789 0.00119 -0.00063 0.00105 0.00390 0.00104 0.00000 0.00000 0.00350 0.00119 -0.00063 -0.00105 0.00390 0.00245 0.00000 -0.00455 0.00789 0.00784 -0.00555 -0.01837 0.01837 0.06267 -0.00000 -0.11645 0.06723 0.33030 -0.21219 -0.35094 0.09405 0.05113 -0.10048 0.05539 0.01485 0.00461 -0.01287 0.00922 0.00532 0.00297 -0.00596 0.00657 0.00657 0.00076 -0.00137 0.00098 0.00170 0.00072 -0.00094 0.00052 0.00194 0.00042 -0.00060 0.00000 0.00099 0.00072 -0.00094 -0.00052 0.00194 0.00076 -0.00137 -0.00098 0.00170 0.00297 -0.00596 -0.00657 0.00657 0.00461 -0.01287 -0.00922 0.00532 0.05113 -0.10048 -0.05539 0.01485 0.02360 -0.06439 0.00000 0.00000
-0.00000 1.00000 0.00000 0.00000 0.21219 0.12479 0.22128 0.05930 0.00000 0.06132 0.00000 0.00000 0.00555 0.00848 0.00895 0.00895 0.00000 0.00378 0.00000 0.00000 0.00063 0.00137 0.00047 0.00175 0.00000 0.00140 0.00000 0.00000 0.00063 0.00137 -0.00047 0.00175 0.00000 0.00378 0.00000 0.00000 0.00555 0.00848 -0.00895 0.00895 0.00000 0.06132 -0.00000 0.00000 0.21219 0.12479 -0.22128 0.05930 0.10048 -0.10211 0.08493 0.02276 0.01287 -0.01778 0.01774 0.01024 0.00596 -0.00388 0.00935 0.00935 0.00137 -0.00139 0.00167 0.00288 0.00094 -0.00033 0.00066 0.00246 0.00060 -0.00050 0.00000 0.00152 0.00094 -0.00033 -0.00066 0.00246 0.00137 -0.00139 -0.00167 0.00288 0.00596 -0.00388 -0.00935 0.00935 0.01287 -0.01778 -0.01774 0.01024 0.10048 -0.10211 -0.08493 0.02276 0.06439 -0.10066 0.00000 0.00000
0.00000 0.00000 1.00000 0.00000 -0.35094 0.22128 -0.10740 -0.09808 -0.11645 0.00000 -0.11074 -0.09934 -0.01837 0.00895 -0.01842 -0.02960 -0.00455 0.00000 -0.00236 -0.01063 -0.00105 0.00047 0.00088 -0.00289 0.00000 0.00000 0.00140 0.00000 0.00105 -0.00047 0.00088 0.00289 0.00455 0.00000 -0.00236 0.01063 0.01837 -0.00895 -0.01842 0.02960 0.11645 -0.00000 -0.11074 0.09934 0.35094 -0.22128 -0.10740 0.09808 -0.05539 0.08493 0.00512 -0.01255 -0.00922 0.01774 -0.00571 -0.00734 -0.00657 0.00935 -0.00571 -0.01031 -0.00098 0.00167 -0.00026 -0.00207 -0.00052 0.00066 0.00050 -0.00136 0.00000 0.00000 0.00042 0.00000 0.00052 -0.00066 0.00050 0.00136 0.00098 -0.00167 -0.00026 0.00207 0.00657 -0.00935 -0.00571 0.01031 0.00922 -0.01774 -0.00571 0.00734 0.05539 -0.08493 0.00512 0.01255 0.00000 0.00000 0.02775 0.00000
0.00000 0.00000 0.00000 1.00000 -0.09405 0.05930 -0.09808 0.23229 -0.06723 0.00000 -0.09934 0.00396 -0.01837 0.00895 -0.02960 -0.01842 -0.00789 0.00000 -0.01063 -0.01464 -0.00390 0.00175 -0.00289 -0.00913 -0.00350 0.00000 0.00000 -0.00883 -0.00390 0.00175 0.00289 -0.00913 -0.00789 0.00000 0.01063 -0.01464 -0.01837 0.00895 0.02960 -0.01842 -0.06723 0.00000 0.09934 0.00396 -0.09405 0.05930 0.09808 0.23229 -0.01485 0.02276 -0.01255 0.04858 -0.00532 0.01024 -0.00734 0.00276 -0.00657 0.00935 -0.01031 -0.00571 -0.00170 0.00288 -0.00207 -0.00265 -0.00194 0.00246 -0.00136 -0.00419 -0.00099 0.00152 0.00000 -0.00209 -0.00194 0.00246 0.00136 -0.00419 -0.00170 0.00288 0.00207 -0.00265 -0.00657 0.00935 0.01031 -0.00571 -0.00532 0.01024 0.00734 0.00276 -0.01485 0.02276 0.01255 0.04858 0.00000 0.00000 0.00000 0.02775
0.33030 0.21219 -0.35094 -0.09405 1.00000 0.00000 0.00000 0.00000 0.33027 0.21217 0.25690 0.25690 0.06267 0.00000 0.06723 0.11645 0.00784 0.00556 0.00673 0.02510 0.00245 0.00000 0.00000 0.00911 0.00119 0.00063 -0.00105 0.00390 0.00104 0.00000 -0.00175 0.00303 0.00119 0.00063 -0.00286 0.00286 0.00245 0.00000 -0.00789 0.00455 0.00784 0.00556 -0.02510 0.00673 0.06268 0.00000 -0.13448 0.00000 0.32438 -0.41630 0.00000 0.00000 0.05113 -0.10047 0.04055 0.04055 0.02859 -0.03861 0.03193 0.05530 0.00297 -0.00596 0.00241 0.00897 0.00173 -0.00207 0.00000 0.00592 0.00072 -0.00094 -0.00052 0.00194 0.00081 -0.00075 -0.00124 0.00214 0.00072 -0.00094 -0.00142 0.00142 0.00173 -0.00207 -0.00513 0.00296 0.00297 -0.00596 -0.00897 0.00241 0.02859 -0.03861 -0.06387 0.00000 0.05113 -0.10048 -0.05539 -0.01485
-0.21219 0.12479 0.22128 0.05930 0.00000 1.00000 0.00000 0.00000 -0.21217 0.12478 -0.16198 -0.16198 0.00000 0.06132 0.00000 0.00000 -0.00556 0.00848 -0.00328 -0.01222 0.00000 0.00378 0.00000 0.00000 -0.00063 0.00137 0.00047 -0.00175 0.00000 0.00140 0.00000 0.00000 -0.00063 0.00137 0.00128 -0.00128 0.00000 0.00378 0.00000 0.00000 -0.00556 0.00848 0.01222 -0.00328 0.00000 0.06132 0.00000 0.00000 0.41630 -0.26841 0.00000 0.00000 0.10047 -0.10211 0.06217 0.06217 0.03861 -0.00628 0.03200 0.05542 0.00596 -0.00388 0.00342 0.01277 0.00207 0.00067 0.00000 0.00547 0.00094 -0.00033 -0.00066 0.00246 0.00075 0.00037 -0.00106 0.00184 0.00094 -0.00033 -0.00180 0.00180 0.00207 0.00067 -0.00473 0.00273 0.00596 -0.00388 -0.01277 0.00342 0.03861 -0.00629 -0.06400 0.00000 0.10048 -0.10211 -0.08493 -0.02276
0.35094 0.22128 -0.10740 -0.09808 0.00000 0.00000 1.00000 0.00000 -0.25690 -0.16198 0.06242 -0.19613 -0.06723 0.00000 0.00396 -0.09934 -0.00673 -0.00328 0.00722 -0.01480 0.00000 0.00000 0.00378 0.00000 0.00105 0.00047 0.00088 0.00289 0.00175 0.00000 -0.00116 0.00443 0.00286 0.00128 -0.00413 0.00578 0.00789 0.00000 -0.01464 0.01063 0.02510 0.01222 -0.04405 0.01480 0.13448 0.00000 -0.16811 0.00000 0.00000 0.00000 0.25408 0.00000 -0.04055 0.06217 0.02684 -0.02509 -0.03193 0.03200 0.00594 -0.04583 -0.00241 0.00342 0.00322 -0.00515 0.00000 0.00000 0.00258 0.00000 0.00052 -0.00066 0.00050 0.00136 0.00124 -0.00106 -0.00074 0.00303 0.00142 -0.00180 -0.00185 0.00271 0.00513 -0.00473 -0.00917 0.00678 0.00897 -0.01277 -0.01464 0.00515 0.06387 -0.06400 -0.07344 0.00000 0.05539 -0.08493 0.00512 -0.01255
0.09405 0.05930 -0.09808 0.23229 0.00000 0.00000 0.00000 1.00000 -0.25690 -0.16198 -0.19613 0.06242 -0.11645 0.00000 -0.09934 -0.11074 -0.02510 -0.01222 -0.01480 -0.04405 -0.00911 0.00000 0.00000 -0.02077 -0.00390 -0.00175 0.00289 -0.00913 -0.00303 0.00000 0.00443 -0.00628 -0.00286 -0.00128 0.00578 -0.00413 -0.00455 0.00000 0.01063 -0.00236 -0.00673 -0.00328 0.01480 0.00722 0.00000 0.00000 0.00000 0.06132 0.00000 0.00000 0.00000 0.25408 -0.04055 0.06217 -0.02509 0.02684 -0.05530 0.05542 -0.04583 -0.04698 -0.00897 0.01277 -0.00515 -0.01464 -0.00592 0.00547 0.00000 -0.01308 -0.00194 0.00246 0.00136 -0.00419 -0.00214 0.00184 0.00303 -0.00424 -0.00142 0.00180 0.00271 -0.00185 -0.00296 0.00273 0.00678 -0.00134 -0.00241 0.00342 0.00515 0.00322 0.00000 0.00000 0.00000 0.03241 0.01485 -0.02276 -0.01255 0.04858
0.06267 0.00000 -0.11645 -0.06723 0.33027 -0.21217 -0.25690 -0.25690 1.00000 -0.00000 0.00000 0.00000 0.33030 -0.21219 0.09405 0.35094 0.06268 -0.00000 0.00000 0.13448 0.00784 -0.00556 -0.00673 0.02510 0.00245 0.00000 -0.00455 0.00789 0.00119 -0.00063 -0.00286 0.00286 0.00104 0.00000 -0.00303 0.00175 0.00119 -0.00063 -0.00390 0.00105 0.00245 0.00000 -0.00911 0.00000 0.00784 -0.00556 -0.02510 -0.00673 0.05113 -0.10047 -0.04055 -0.04055 0.02360 -0.06439 0.00000 0.00000 0.05113 -0.10048 0.01485 0.05539 0.00461 -0.01287 0.00000 0.01065 0.00297 -0.00596 -0.00241 0.00897 0.00076 -0.00137 -0.00098 0.00170 0.00072 -0.00094 -0.00142 0.00142 0.00042 -0.00060 -0.00086 0.00049 0.00072 -0.00094 -0.00194 0.00052 0.00076 -0.00137 -0.00196 0.00000 0.00297 -0.00596 -0.00897 -0.00241 0.00461 -0.01287 -0.00922 -0.00532
-0.00000 0.06132 0.00000 0.00000 0.21217 0.12478 -0.16198 -0.16198 -0.00000 1.00000 0.00000 0.00000 0.21219 0.12479 0.05930 0.22128 0.00000 0.06132 0.00000 0.00000 0.00556 0.00848 -0.00328 0.01222 0.00000 0.00378 0.00000 0.00000 0.00063 0.00137 -0.00128 0.00128 0.00000 0.00140 0.00000 0.00000 0.00063 0.00137 -0.00175 0.00047 0.00000 0.00378 0.00000 0.00000 0.00556 0.00848 -0.01222 -0.00328 0.10047 -0.10211 -0.06217 -0.06217 0.06439 -0.10066 0.00000 0.00000 0.10048 -0.10211 0.02276 0.08493 0.01287 -0.01778 0.00000 0.02048 0.00596 -0.00388 -0.00342 0.01277 0.00137 -0.00139 -0.00167 0.00288 0.00094 -0.00033 -0.00180 0.00180 0.00060 -0.00050 -0.00131 0.00076 0.00094 -0.00033 -0.00246 0.00066 0.00137 -0.00139 -0.00333 0.00000 0.00596 -0.00388 -0.01277 -0.00342 0.01287 -0.01778 -0.01774 -0.01024
