-1.50000 0.492608963527 1.996918661335
-1.49399 0.492502751892 1.996919207636
-1.48798 0.492397842313 1.996919748555
-1.48196 0.492294219934 1.996920284102
-1.47595 0.492191870429 1.996920814286
-1.46994 0.492090780027 1.996921339113
-1.46393 0.491990935411 1.996921858595
-1.45792 0.491892323782 1.996922372737
-1.45190 0.491794932767 1.996922881550
-1.44589 0.491698750448 1.996923385041
-1.43988 0.491603765323 1.996923883219
-1.43387 0.491509966285 1.996924376091
-1.42786 0.491417342634 1.996924863666
-1.42184 0.491325884016 1.996925345951
-1.41583 0.491235580464 1.996925822955
-1.40982 0.491146422326 1.996926294685
-1.40381 0.491058400315 1.996926761148
-1.39780 0.490971505431 1.996927222352
-1.39178 0.490885729016 1.996927678304
-1.38577 0.490801062681 1.996928129011
-1.37976 0.490717498352 1.996928574480
-1.37375 0.490635028211 1.996929014717
-1.36774 0.490553644731 1.996929449729
-1.36172 0.490473340631 1.996929879522
-1.35571 0.490394108892 1.996930304102
-1.34970 0.490315942743 1.996930723474
-1.34369 0.490238835641 1.996931137645
-1.33768 0.490162781294 1.996931546620
-1.33166 0.490087773615 1.996931950403
-1.32565 0.490013806759 1.996932349000
-1.31964 0.489940875077 1.996932742414
-1.31363 0.489868973140 1.996933130651
-1.30762 0.489798095725 1.996933513714
-1.30160 0.489728237797 1.996933891607
-1.29559 0.489659394533 1.996934264333
-1.28958 0.489591561286 1.996934631896
-1.28357 0.489524733607 1.996934994298
-1.27756 0.489458907229 1.996935351541
-1.27154 0.489394078060 1.996935703629
-1.26553 0.489330242194 1.996936050562
-1.25952 0.489267395896 1.996936392342
-1.25351 0.489205535599 1.996936728970
-1.24749 0.489144657914 1.996937060447
-1.24148 0.489084759615 1.996937386773
-1.23547 0.489025837639 1.996937707948
-1.22946 0.488967889093 1.996938023973
-1.22345 0.488910911241 1.996938334845
-1.21743 0.488854901510 1.996938640564
-1.21142 0.488799857486 1.996938941128
-1.20541 0.488745776913 1.996939236534
-1.19940 0.488692657693 1.996939526782
-1.19339 0.488640497884 1.996939811867
-1.18737 0.488589295700 1.996940091785
-1.18136 0.488539049510 1.996940366534
-1.17535 0.488489757842 1.996940636109
-1.16934 0.488441419374 1.996940900504
-1.16333 0.488394032941 1.996941159714
-1.15731 0.488347597537 1.996941413734
-1.15130 0.488302112310 1.996941662556
-1.14529 0.488257576560 1.996941906174
-1.13928 0.488213989748 1.996942144580
-1.13327 0.488171351497 1.996942377766
-1.12725 0.488129661584 1.996942605722
-1.12124 0.488088919943 1.996942828441
-1.11523 0.488049126674 1.996943045910
-1.10922 0.488010282041 1.996943258121
-1.10321 0.487972386474 1.996943465060
-1.09719 0.487935440562 1.996943666717
-1.09118 0.487899445064 1.996943863078
-1.08517 0.487864400914 1.996944054130
-1.07916 0.487830309218 1.996944239859
-1.07315 0.487797171258 1.996944420250
-1.06713 0.487764988488 1.996944595286
-1.06112 0.487733762544 1.996944764952
-1.05511 0.487703495248 1.996944929230
-1.04910 0.487674188612 1.996945088101
-1.04309 0.487645844837 1.996945241547
-1.03707 0.487618466315 1.996945389547
-1.03106 0.487592055633 1.996945532081
-1.02505 0.487566615583 1.996945669127
-1.01904 0.487542149165 1.996945800662
-1.01303 0.487518659589 1.996945926661
